"file","pointCount","xMin","xMax","yMin","yMax","zMin","zMax"
"42cbae49-9bb2-445c-86ac-502bcdaa1784.mod","8","1789.99999899983","1869.99999899981","-84.9999999998958","-39.9999999997848","759.999999999844","759.999999999844"
"42cbae49-9bb2-445c-86ac-502bcdaa1784.mod","8","1789.99999899983","1869.99999899981","-84.9999999998958","-39.9999999997848","334.999999999844","334.999999999844"
"42cbae49-9bb2-445c-86ac-502bcdaa1784.mod","8","2069.9999989998","2149.99999899978","-84.9999999998967","-39.9999999997857","759.999999999844","759.999999999844"
"42cbae49-9bb2-445c-86ac-502bcdaa1784.mod","8","2069.9999989998","2149.99999899978","-84.9999999998967","-39.9999999997857","334.999999999844","334.999999999844"
"42daff50-d673-4768-b731-7c1174de5a5a.mod","10","-20","20","-20","20","0","0"
"43070038-8a91-4ffa-ae22-ec035dcf9d43.mod","4","-100","100","-50","50","0","0"
"4333fc6c-1a23-40ef-98f8-dfd13a756191.mod","4","-211.999999999993","-19.999999999995","0","0","842.000000000007","866.000000000008"
"4333fc6c-1a23-40ef-98f8-dfd13a756191.mod","4","-223.999999999994","-199.999999999994","-2","-2","854.000000000008","902.000000000003"
"4333fc6c-1a23-40ef-98f8-dfd13a756191.mod","4","-175.999999999991","-151.999999999991","-2","-2","854.000000000008","902.000000000003"
"4333fc6c-1a23-40ef-98f8-dfd13a756191.mod","4","-127.999999999991","-103.999999999992","-2","-2","854.000000000008","902.000000000003"
"4333fc6c-1a23-40ef-98f8-dfd13a756191.mod","4","-79.9999999999894","-55.9999999999894","-2","-2","854.000000000007","902.000000000003"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-240.254469646931","-138.439955546164","-24.6565095254963","-24.6565095254963","1348.08","1631.08000727176"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546164","-147.439951433443","-250","-250","1348.07999999999","1629.08000321865"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1380.18000000001","1412.80000479698"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1445.43000506043","1451.83000536441"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1451.83000536441","1458.2300056684"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1458.2300056684","1464.63000597238"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1464.63000597238","1471.03000627636"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1471.03000627636","1477.43000658035"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1477.43000658035","1483.83000688433"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1483.83000688433","1490.23000718831"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1490.23000718831","1496.6300074923"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1496.6300074923","1503.03000779628"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1503.03000779628","1509.43000810026"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1509.43000810026","1515.83000840425"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1515.83000840425","1522.23000870823"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1522.23000870823","1528.63000901221"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1528.63000901221","1535.0300093162"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1535.0300093162","1541.43000962018"
"4396cce3-a416-4309-9343-b3231b30228b.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1541.43000962018","1547.83000992416"
"43bbfd9d-9731-4c89-9311-e41a8e1a17bb.mod","10","-20","20","-20","20","0","0"
"43de24f9-6ba5-4548-8b17-7144e392bec8.mod","28","-159.000000000224","-159.000000000224","111.006455042506","159.006455042633","2900.00335835884","2999.99554084216"
"43de24f9-6ba5-4548-8b17-7144e392bec8.mod","4","-154.996197442615","155.003802557418","155.000000000709","155.000000000709","2999.99554084228","3011.99554084228"
"43fc6cfa-cb48-4886-9e05-f74168fc0372.mod","10","-20","20","-20","20","0","0"
"4405fb34-88d9-4ede-86fa-72c608388abd.mod","4","-160.044385531019","160.002740234148","160.044385531435","160.044385531435","3892.01223982332","3900.0033583588"
"442c5e8f-fe87-4df1-979a-0710196a8f32.mod","4","963.690347895349","1413.6902270482","-88.4876754602501","-88.4876754602501","1533.88147087082","1583.99999999999"
"443fad27-7b50-471b-a2d3-6d51e314efe3.mod","4","-211.999999999993","-19.999999999995","0","0","842.000000000007","866.000000000008"
"443fad27-7b50-471b-a2d3-6d51e314efe3.mod","4","-223.999999999994","-199.999999999994","-2","-2","854.000000000008","902.000000000003"
"443fad27-7b50-471b-a2d3-6d51e314efe3.mod","4","-175.999999999991","-151.999999999991","-2","-2","854.000000000008","902.000000000003"
"443fad27-7b50-471b-a2d3-6d51e314efe3.mod","4","-127.999999999991","-103.999999999992","-2","-2","854.000000000008","902.000000000003"
"443fad27-7b50-471b-a2d3-6d51e314efe3.mod","4","-79.9999999999894","-55.9999999999894","-2","-2","854.000000000007","902.000000000003"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","4","-366.083807469912","-366.083807469912","-110.176627857469","110.176627845965","1835.20049087941","2164.29950912065"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","4","-386.860469959554","-386.860469959554","-88.0815777944033","92.1603012293166","1855.50971448876","2146.40517644418"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","8","-266.065920595083","-256.885534847211","239.154231331265","239.154231331265","1789.08430597238","1873.64049050603"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","8","-266.065920595083","-256.885534847211","239.154231331265","239.154231331265","2140.35485540974","2224.9110399434"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","4","-256.885534847211","-251.993355601186","237.828952446319","237.828952446319","1773.06550825209","1839.84808376088"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","4","-256.88553484721","-251.993355601185","237.828952446319","237.828952446319","2170.15490640387","2236.93748191266"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","11","-225.000000000073","-150.000000000072","59.9602085111384","59.9602085111385","2656.05578963517","2730.80323834909"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","10","-394.999999999504","-104.999999999504","20.0000000000003","20.0000000000003","2039.02961293433","3264.35351024882"
"444d4f02-919d-4ba9-b136-552aedb9bc3e.mod","4","-338.434657091291","-319.883625106035","9.27551599332109","9.2755159933211","-33.2418247420152","1835.20049087941"
"4454435e-0bcd-4655-a281-1db16ffc580b.mod","5","-575.04137432033","-335.041374320329","90.8920701990561","90.8920701990562","5150.02928253397","5296.04534019821"
"4454435e-0bcd-4655-a281-1db16ffc580b.mod","4","-1194.30362299318","-575.041374320329","50.1517452675589","50.151745267559","4893.98865545607","5259.7915463166"
"4454435e-0bcd-4655-a281-1db16ffc580b.mod","6","-1212.04841682385","-1069.73233825911","50.151745267559","50.151745267559","4456.33474403114","4884.43023672175"
"4454435e-0bcd-4655-a281-1db16ffc580b.mod","6","-1149.40383388212","-1103.33605260948","50.151745267559","50.151745267559","4824.87746763252","5019.53804731093"
"4454435e-0bcd-4655-a281-1db16ffc580b.mod","15","-727.730082952704","-269.141814145482","205.00000000004","205.00000000004","3826.00000000001","4202.83823667741"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-260.5681973085","-223.285993792804","949.999999999749","999.999999999772"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-260.5681973085","-223.285993792804","2549.77685327101","2599.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-260.5681973085","-223.285993792804","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-8.0681973085001","29.2140062071959","949.999999999748","999.999999999771"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-8.0681973085001","29.2140062071959","2549.77685327101","2599.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","-8.0681973085001","29.2140062071959","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","244.4318026915","281.714006207196","949.999999999748","999.99999999977"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","244.4318026915","281.714006207196","2549.776853271","2599.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","244.4318026915","281.714006207196","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","8","-1124.99999999997","-1124.99999999997","-284.631573041335","-212.631573044137","2.08920273923568E-12","55.2504240000074"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","8","-1124.99999999997","-1124.99999999997","-32.6315730505221","39.3684269466759","1.27705239226189E-12","55.2504240000066"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","8","-1124.99999999997","-1124.99999999997","219.368426939458","291.368426936656","4.64902045288093E-13","55.2504240000058"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-354.04370637245","-354.04370637245","-416.366273184987","-223.792660278629","1103.7779072778","2073.49998660223"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","497.801686155822","535.083889671518","949.999999999748","999.99999999977"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","497.801686155822","535.083889671518","2549.776853271","2599.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-1017.15264719999","-1017.15264719999","497.801686155822","535.083889671518","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","8","-1124.99999999997","-1124.99999999997","472.73831040378","544.738310400978","4.64902045288093E-13","55.2504240000058"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-744.643292803785","-681.643292803678","534.0838896523","534.0838896523","2012.49998660235","2077.49998660235"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-1025.00000000006","-1019.35671282346","534.0838896523","534.0838896523","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-1025.00000000006","-1019.35671282347","534.0838896523","534.0838896523","949.999999999749","999.999999999772"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-780.643287176543","-774.999999999946","534.0838896523","534.0838896523","1917.91769761921","1967.91769761923"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-780.643287176547","-774.999999999949","534.0838896523","534.0838896523","949.999999999749","999.999999999772"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","508.075251512455","2549.99999999994","470.000000000328","530.000000000347","2159.99999999966","2159.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","244.119765173029","511.700267586276","470.000000000328","530.000000000347","2073.43465829809","2160.37683386005"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-429.500005627095","244.719136632693","470.000000000328","530.000000000347","2073.49998660223","2073.49998660223"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-429.500005627095","-344.04370637245","-282.197448779929","-222.19744877991","2073.49998660223","2073.49998660223"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-474.000005627094","-394.000005627112","-219.763324518505","-219.763324518505","2065.49998660251","2145.49998660249"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-474.000005627094","-394.000005627112","32.2366754723082","32.2366754723082","2065.49998660251","2145.49998660249"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-474.000005627094","-394.000005627112","285.582254710807","285.582254710807","2065.49998660251","2145.4999866025"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","-474.000005627094","-394.000005627112","535.582254710807","535.582254710807","2065.49998660251","2145.4999866025"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","508.075251512454","2549.99999999994","220.000000000103","280.000000000122","2159.99999999966","2159.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","244.119765173028","511.700267586276","220.000000000103","280.000000000122","2073.43465829809","2160.37683386005"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-429.500005627095","244.719136632693","220.000000000103","280.000000000122","2073.49998660223","2073.49998660223"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","508.075251512454","2549.99999999994","-29.9999999999147","30.0000000001044","2159.99999999966","2159.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","244.119765173028","511.700267586276","-29.9999999999147","30.0000000001044","2073.43465829809","2160.37683386005"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-429.500005627096","244.719136632692","-29.9999999999147","30.0000000001044","2073.49998660223","2073.49998660223"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","-29.9999999999147","30.0000000001044","1670.60302941799","2169.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","220.000000000103","280.000000000122","1234.99983404536","2169.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","470.000000000328","530.000000000347","714.999998999666","2169.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","1269.96204471279","2559.99999999994","-495.042258911203","-495.042258911203","1657.3162677792","1784.99999999966"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","1232.63810653166","2180","-495.042258911203","-495.042258911203","1554.99999999967","1584.99999999967"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","1259.96204471279","2559.99999999994","-495.042258911203","-495.042258911203","654.99983404538","731.271074108008"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","6","1259.96204471279","2559.99999999994","-495.042258911203","-495.042258911203","1204.99983404536","1281.27107410799"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-456.000005627234","-456.000005627232","-29.9999999999147","30.0000000001044","2073.49998660223","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-950.000000000063","-456.000005627233","-29.9999999999147","30.0000000001044","2809.77685327103","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-460.398681988985","-460.398681988983","-281.999999990728","-221.999999990709","2073.49998660223","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-954.398676361814","-460.398681988984","-281.999999990728","-221.999999990709","2809.77685327103","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-460.398681988984","-460.398681988983","223.345579238584","283.345579238603","2073.49998660223","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","-954.398676361813","-460.398681988983","223.345579238584","283.345579238603","2809.77685327103","2809.77685327103"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922525","989.999991999775","-403.374270805857","-393.374270805856","1519.26411005252","1519.26411005252"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","1232.63810653166","2180","-495.042258911203","-495.042258911203","1004.99983404537","1034.99983404537"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922524","989.999991999774","-403.374270805857","-393.374270805856","969.263944098221","969.263944098221"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","1232.63810653166","2180","-495.042258911203","-495.042258911203","454.999834045387","484.999834045387"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922523","989.999991999773","-403.374270805857","-393.374270805856","419.263944098242","419.263944098242"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922527","550.439996922527","549.378868291708","549.378868291708","1518.26411005252","1549.26411005252"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","-505","530.000000000347","686.022224211001","743.977773788345"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","-505","280.000000000122","1236.02222421098","1293.97777378832"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","2549.99999999994","2549.99999999994","-504.999999999999","28.7140061980018","1649.18744280961","1707.14299238696"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922526","550.439996922526","549.378868291708","549.378868291708","968.263944098221","999.263944098221"
"4470aa46-8995-4961-8dfc-095eb5c9700f.mod","4","540.439996922525","550.439996922525","549.378868291708","549.378868291708","418.263944098242","449.263944098242"
"44aadaa7-1124-42d4-b00c-8b0eb060a5f8.mod","4","-250.000000000001","-200.000000000001","-235.205481449303","-235.205481449303","99.9999999999881","2159.99999999999"
"44aadaa7-1124-42d4-b00c-8b0eb060a5f8.mod","4","200.000000000001","250.000000000001","-235.205481449303","-235.205481449303","99.9999999999873","2159.99999999999"
"44c9364b-559a-45b9-b5e7-fc345ffee95e.mod","10","-20","20","-20","20","0","0"
"44cdce4b-923d-4cf5-9e38-c0933b3dead9.mod","4","963.690382172832","1413.69038217283","-88.4876754602501","-88.4876754602501","1019.55","1063.99999999999"
"44de550a-36fb-48a9-b8d0-08394bb84183.mod","4","-100","100","-50","50","0","0"
"4501750f-ace6-4073-a4da-c676ac8b62f8.mod","10","-40","40","-40","40","0","0"
"45093c13-a13c-4cdd-acf6-9dfbdad8acd0.mod","8","-255.284441941127","-239.166087824874","-207.62215974194","-207.62215974194","1706.64893561351","1718.75864486223"
"4538150e-b868-4b4e-b233-2fae94c4a388.mod","8","-255.284441941127","-239.166087824874","-207.62215974194","-207.62215974194","1706.64893561351","1718.75864486223"
"4554df89-7ac3-46a0-9987-546c4b70cacb.mod","4","-211.999999999993","-19.999999999995","0","0","842.000000000007","866.000000000008"
"4554df89-7ac3-46a0-9987-546c4b70cacb.mod","4","-223.999999999994","-199.999999999994","-2","-2","854.000000000008","902.000000000003"
"4554df89-7ac3-46a0-9987-546c4b70cacb.mod","4","-175.999999999991","-151.999999999991","-2","-2","854.000000000008","902.000000000003"
"4554df89-7ac3-46a0-9987-546c4b70cacb.mod","4","-127.999999999991","-103.999999999992","-2","-2","854.000000000008","902.000000000003"
"4554df89-7ac3-46a0-9987-546c4b70cacb.mod","4","-79.9999999999894","-55.9999999999894","-2","-2","854.000000000007","902.000000000003"
"45604791-d762-4858-8ceb-c9beed6cff55.mod","10","-40","40","-40","40","0","0"
"4568e774-93e6-43bf-922b-cbefcbb60ef0.mod","10","-40","40","-40","40","0","0"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","302.105721633723","347.105721633723","357.218026577935","357.218026577935","304.071650908494","504.071650908495"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","297.105721633723","352.105721633723","357.218026577935","357.218026577936","292.736423012624","512.736423012623"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","297.105721633726","352.105721633726","357.218026577935","357.218026577936","1152.73642301262","1372.73642301262"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-399.999999999989","400.00000000001","334.999999999996","335.000000000002","1649.63298351714","2300"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","310.68833137778","337.034753630718","364.471612203325","364.471612203325","1183.69254534358","1346.38826027699"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","302.105721633726","347.105721633726","357.218026577935","357.218026577935","1164.07165090849","1364.07165090849"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-399.99999999999","400.000000000011","334.999999999996","335.000000000002","728.731864445919","1649.63298351714"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-399.999999999989","400.000000000011","334.999999999998","335.000000000003","-5.41433564649196E-13","728.731864445916"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","297.105721633728","352.105721633728","357.218026577935","357.218026577936","1872.73642301263","2092.73642301263"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","310.688331377777","337.034753630715","364.471612203325","364.471612203325","323.692545343582","486.388260276996"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","310.688331377782","337.03475363072","364.471612203325","364.471612203325","1903.69254534358","2066.388260277"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","302.105721633728","347.105721633728","357.218026577935","357.218026577935","1884.0716509085","2084.0716509085"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-289.670429673949","290.329570326051","-197.499999999998","152.500000000002","15.8483225204823","15.8483225204823"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-299.999999999989","300.000000000011","-1115","326.80954731435","25.4906178200785","25.4906178200785"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-299.999999999989","300.000000000011","-1115","334.356744523878","750.166546419563","750.166546419563"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-299.999999999989","300.000000000011","-451.1401739897","334.356744523878","1659.53311823189","1659.53311823189"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-299.999999999989","300.000000000011","-1115","-467.84236296071","1659.53311823189","1659.53311823189"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-299.999999999989","300.000000000011","-357.500000000014","42.4999999999855","1687.40963353644","1687.40963353644"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","237.105721633718","282.105721633719","-1137.21802657794","-1137.21802657794","1164.07165090848","1364.07165090848"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","237.105721633716","282.105721633716","-1137.21802657794","-1137.21802657794","304.071650908483","504.071650908483"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","232.105721633716","287.105721633716","-1137.21802657794","-1137.21802657794","292.736423012612","512.736423012612"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","232.105721633719","287.105721633718","-1137.21802657794","-1137.21802657794","1152.73642301261","1372.73642301261"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-400.000000000003","399.999999999997","-1115","-1115","0","728.731864445904"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-400.000000000003","399.999999999997","-1115","-1115","1649.63298351713","2300"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","-400.000000000003","399.999999999997","-1115","-1115","728.731864445905","1649.63298351713"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","245.68833137777","272.034753630708","-1144.47161220333","-1144.47161220333","323.692545343571","486.388260276984"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","237.105721633721","282.105721633721","-1137.21802657794","-1137.21802657794","1884.07165090848","2084.07165090848"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","232.105721633721","287.105721633721","-1137.21802657794","-1137.21802657794","1872.73642301261","2092.73642301261"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","245.688331377775","272.034753630713","-1144.47161220333","-1144.47161220333","1903.69254534357","2066.38826027699"
"457c2882-d6ae-4e10-bc6e-a82080bd0464.mod","4","245.688331377772","272.034753630711","-1144.47161220333","-1144.47161220333","1183.69254534357","1346.38826027698"
"458776d4-d83f-41c3-aa42-2d96d30bfd49.mod","10","-40","40","-40","40","0","0"
"45935f75-9383-44db-8bb1-5db590118093.mod","4","963.690347895348","1413.6902270482","-88.4876754602501","-88.4876754602501","1407","1583.99999999999"
"45ce2fd2-52a3-4861-8842-5061caf538a9.mod","10","-40","40","-40","40","0","0"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","302.105721633723","347.105721633723","657.218026577935","657.218026577935","304.071650908494","504.071650908495"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","297.105721633723","352.105721633723","657.218026577935","657.218026577936","292.736423012624","512.736423012623"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","297.105721633726","352.105721633726","657.218026577935","657.218026577936","1152.73642301262","1372.73642301262"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-499.999999999989","500.000000000011","634.999999999995","635.000000000003","1649.63298351714","2300"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","310.68833137778","337.034753630718","664.471612203325","664.471612203325","1183.69254534358","1346.38826027699"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","302.105721633726","347.105721633726","657.218026577935","657.218026577935","1164.07165090849","1364.07165090849"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-499.999999999988","500.000000000011","634.999999999995","635.000000000003","728.731864445919","1649.63298351714"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-499.999999999988","500.000000000012","634.999999999997","635.000000000004","-5.41433564649196E-13","728.731864445916"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","297.105721633728","352.105721633728","657.218026577935","657.218026577936","1872.73642301263","2092.73642301263"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","310.688331377777","337.034753630715","664.471612203325","664.471612203325","323.692545343582","486.388260276996"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","310.688331377782","337.03475363072","664.471612203325","664.471612203325","1903.69254534358","2066.388260277"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","302.105721633728","347.105721633728","657.218026577935","657.218026577935","1884.0716509085","2084.0716509085"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-289.670429673949","290.329570326051","-197.499999999998","152.500000000002","15.8483225204823","15.8483225204823"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-299.999999999989","300.000000000011","-451.1401739897","334.356744523878","1659.53311823189","1659.53311823189"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-299.999999999989","300.000000000011","-1115","-467.84236296071","1659.53311823189","1659.53311823189"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","-299.999999999989","300.000000000011","-357.500000000014","42.4999999999855","1687.40963353644","1687.40963353644"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","237.105721633718","282.105721633719","-1137.21802657794","-1137.21802657794","1164.07165090848","1364.07165090848"
"45e2fabf-9e03-4e22-b93e-9d3a2a3aeb24.mod","4","237.105721633716","282.105721633716","-1137.21802657794","-1137.21802657794","304.071650908483","504.071650908483"
